Header_Length,Protocol Type,Time_To_Live,Rate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Variance,classe_real,classe_predita,prob_Benign,prob_Malicious
9.44,6,62.08,1153.8567769729548,0.0,0.0,0.0,0.0,0.46,0.0,0.0,46,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.03,0.0,0.03,0.01,0.0,0.97,0.97,87912,60,1514,879.12,592.9884131935618,879.12,0.0008666682243347,100,351635.2581818183,Malicious,Malicious,0.0,1.0
32.0,6,130.8,390.4583876373115,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9348,66,1514,934.8,747.7439847077786,934.8,0.0026259899139404,10,559121.0666666667,Benign,Benign,0.9999948740005493,5.149734533915762e-06
32.0,6,64.0,370.98692706398487,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,18036,1514,2962,1803.6,610.5304069231752,1803.6,0.0031328201293945,10,372747.37777777785,Benign,Benign,0.9982805252075195,0.0017194562824442983
32.0,6,155.5,1698.3738257207644,0.0,0.0,0.0,0.3,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12084,66,2922,1208.4,1312.241441198989,1208.4,0.0005888938903808,10,1721977.5999999996,Benign,Benign,0.9158411026000977,0.08415891230106354
23.6,6,87.9,108.38470940583952,0.1,0.0,0.0,0.3,0.9,0.0,0.0,9,0,1,0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,976,60,230,97.6,56.09357261655643,97.6,0.0097058773040771,10,3146.488888888889,Benign,Benign,0.9927919507026672,0.007208074443042278
24.8,6,95.3,18.96968688264793,0.1,0.0,0.0,0.2,0.7,0.0,0.0,7,0,1,0,0.0,0.6,0.0,0.0,0.0,0.1,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,1077,66,214,107.7,62.48919906671872,107.7,0.0542416810989379,10,3904.9,Benign,Benign,0.941654622554779,0.05834536254405975
24.0,6,76.2,152.9729453728491,0.0,0.0,0.0,0.0,0.7,0.0,0.0,7,0,0,0,0.0,0.7,0.2,0.0,0.0,0.0,0.0,0.7,0.2,0.0,0.0,0.1,0.0,1.0,1.0,11365,66,2962,1136.5,923.5990291607428,1136.5,0.0078091859817504,10,853035.1666666666,Benign,Benign,0.9970806241035461,0.0029193602968007326
14.4,17,68.9,109.5541880413319,0.1,0.0,0.0,0.1,0.3,0.0,0.0,3,0,1,0,0.1,0.2,0.1,0.0,0.0,0.0,0.0,0.3,0.6,0.0,0.0,0.1,0.0,1.0,1.0,933,60,317,93.3,79.6883513026423,93.3,0.0091279029846191,10,6350.233333333333,Benign,Benign,0.9999967813491821,3.2406815080321394e-06
10.48,6,65.27,1696.409244234487,0.0,0.0,0.07,0.0,0.45,0.0,0.0,45,0,0,7,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.52,0.01,0.0,0.01,0.01,0.0,0.99,0.99,85621,60,1514,856.21,604.5198160356676,856.21,0.0006072497367858,100,365444.2079797975,Malicious,Malicious,0.0,1.0
28.8,6,91.0,340.4384633491068,0.0,0.0,0.0,0.1,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.9,0.9,12723,60,2962,1272.3,946.0599053149036,1272.3,0.0030622959136962,10,895029.3444444444,Benign,Benign,0.9997349381446838,0.0002650822571013123
17.2,6,64.0,3480.316972990914,0.0,0.0,0.71,0.0,0.15,0.0,0.0,15,0,0,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,1.0,1.0,32206,60,1514,322.06,514.6788705571461,322.06,0.0002889490127563,100,264894.3397979796,Malicious,Malicious,0.0,1.0
10.0,6,64.0,4917.35134121178,0.0,0.0,0.0,0.0,0.5,0.0,0.0,50,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,94400,374,1514,944.0,572.8715546977509,944.0,0.0002087497711181,100,328181.8181818182,Malicious,Malicious,0.0,1.0
10.04,6,66.94,727.9780893435482,0.0,0.01,0.0,0.0,0.48,0.0,0.0,48,1,0,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.48,0.03,0.02,0.01,0.0,0.0,0.99,0.99,90158,60,1514,901.58,581.3473931438511,901.58,0.0013779592514038,100,337964.79151515145,Malicious,Malicious,0.0,1.0
10.0,6,63.36,2611.239844357977,0.0,0.0,0.0,0.0,0.5,0.0,0.0,50,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.01,0.0,0.0,0.99,0.99,94086,60,1514,940.86,576.873934025083,940.86,0.0003901410102844,100,332783.5357575758,Malicious,Malicious,0.0,1.0
32.0,6,64.0,2847.456890699253,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,25276,1514,4410,2527.6,1192.0987282007216,2527.6,0.0003978013992309,10,1421099.3777777776,Benign,Benign,0.9999353289604187,6.466885679401457e-05
32.0,6,97.8,11494.39298437928,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,17073,66,2962,1707.3,1072.126448802669,1707.3,9.109973907470704e-05,10,1149455.1222222224,Benign,Benign,0.9999597668647766,4.0254348277812824e-05
28.8,6,88.6,81.92432022782451,0.0,0.2,0.0,0.2,0.7,0.0,0.0,7,2,0,0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1094,66,273,109.4,69.97967959026073,109.4,0.0159821987152099,10,4897.155555555555,Benign,Benign,0.9770761132240295,0.022923912853002548
10.08,6,64.0,3988.194127491252,0.0,0.0,0.0,0.0,0.5,0.0,0.0,50,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.01,0.0,0.0,0.0,0.0,1.0,1.0,94116,90,1514,941.16,576.4188418260817,941.16,0.0002507519721984,100,332258.68121212145,Malicious,Malicious,0.0,1.0
29.6,6,84.7,53.64836137495619,0.1,0.0,0.0,0.2,1.0,0.0,0.0,10,0,1,0,0.1,0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,798,60,192,79.8,40.303845970328936,79.8,0.0186400890350341,10,1624.4,Malicious,Benign,0.947544276714325,0.05245570093393326
10.6,6,71.41,1567.6886677854732,0.01,0.01,0.03,0.02,0.46,0.0,0.0,46,1,1,3,0.0,0.49,0.03,0.0,0.0,0.0,0.0,0.5,0.05,0.0,0.0,0.0,0.0,1.0,1.0,84547,60,1514,845.47,601.4755333949399,845.47,0.000637891292572,100,361772.8172727274,Malicious,Malicious,0.0,1.0
10.44,6,70.43,1227.6574633178302,0.01,0.0,0.0,0.01,0.5,0.0,0.0,50,0,1,0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.5,0.01,0.01,0.01,0.01,0.0,0.99,0.99,89473,60,1514,894.73,589.5301305688157,894.73,0.0008145689964294,100,347545.77484848484,Malicious,Malicious,0.0,1.0
27.2,6,117.5,106.4260539703886,0.0,0.0,0.0,0.1,0.9,0.0,0.0,9,0,0,0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,12442,60,4410,1244.2,1766.4028608068622,1244.2,0.00972900390625,10,3120179.066666667,Benign,Benign,0.9923713207244873,0.007628654129803181
11.64,6,70.37,385.1529434883659,0.0,0.03,0.0,0.0,0.49,0.02,0.02,49,3,0,0,0.0,0.06,0.01,0.0,0.0,0.0,0.0,0.52,0.02,0.0,0.01,0.0,0.0,0.99,0.99,87285,60,1514,872.85,600.0367728630298,872.85,0.002597210407257,100,360044.12878787925,Malicious,Malicious,0.0,1.0
22.4,6,102.7,199.1351495067086,0.1,0.0,0.0,0.2,0.6,0.0,0.0,6,0,1,0,0.3,0.2,0.2,0.0,0.0,0.1,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,1.0,1541,66,441,154.1,121.64561461703236,154.1,0.0051526069641113,10,14797.655555555555,Benign,Benign,0.9983333349227905,0.001666668918915093
9.8,6,63.36,2693.8887711388147,0.0,0.0,0.0,0.0,0.49,0.0,0.0,49,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.01,0.0,0.0,0.99,0.99,92946,60,1514,929.46,576.6974491696557,929.46,0.000378360748291,100,332579.9478787876,Malicious,Malicious,0.0,1.0
10.0,6,64.0,4722.517592748973,0.0,0.0,0.0,0.0,0.5,0.0,0.0,50,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,94400,374,1514,944.0,572.8715546977509,944.0,0.0002117609977722,100,328181.8181818182,Malicious,Malicious,0.0,1.0
10.2,6,64.0,5190.713331023217,0.0,0.0,0.0,0.0,0.51,0.0,0.0,51,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,1.0,1.0,95540,374,1514,955.4,572.7569689270888,955.4,0.0001949906349182,100,328050.5454545461,Malicious,Malicious,0.0,1.0
16.8,17,55.5,51.06181147943128,0.0,0.0,0.0,0.2,0.4,0.0,0.0,4,0,0,0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.4,0.5,0.0,0.1,0.0,0.0,0.9,0.9,1350,60,336,135.0,83.48652585896721,135.0,0.0302615165710449,10,6970.0,Benign,Benign,0.8952406644821167,0.1047593355178833
16.4,6,149.8,24.17216898083713,0.2,0.0,0.0,0.0,0.5,0.0,0.0,5,0,2,0,0.4,0.1,0.2,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1162,60,230,116.2,72.63577324951912,116.2,0.0414994001388549,10,5275.955555555556,Malicious,Malicious,0.46102631092071533,0.5389736890792847
10.04,6,63.78,4497.189728193856,0.0,0.01,0.0,0.0,0.5,0.0,0.0,50,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,92946,60,1514,929.46,576.6974491696557,929.46,0.0002223706245422,100,332579.9478787876,Malicious,Malicious,0.0,1.0
23.2,6,113.7,169.3279451601313,0.0,0.1,0.0,0.0,0.5,0.0,0.0,5,1,0,0,0.1,0.5,0.1,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,1.0,2128,60,1514,212.8,457.3199220579737,212.8,0.0059706926345825,10,209141.51111111115,Benign,Benign,0.9955538511276245,0.004446122329682112
25.6,6,69.9,40.68083571041301,0.0,0.2,0.0,0.3,0.6,0.0,0.0,6,2,0,0,0.2,0.2,0.1,0.0,0.0,0.0,0.0,0.8,0.1,0.0,0.1,0.0,0.0,0.9,0.9,867,60,164,86.7,39.09546719960711,86.7,0.0271202087402343,10,1528.4555555555553,Benign,Benign,0.9867824912071228,0.013217506930232048
10.08,6,63.83,1909.86143807516,0.0,0.0,0.0,0.0,0.5,0.0,0.0,50,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.01,0.0,0.0,0.0,0.0,1.0,1.0,94086,60,1514,940.86,576.873934025083,940.86,0.0005236101150512,100,332783.5357575758,Malicious,Malicious,0.0,1.0
21.2,6,89.1,58.66339943326928,0.0,0.1,0.0,0.1,0.4,0.0,0.0,4,1,0,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4,0.0,0.1,0.0,0.0,0.9,0.9,1889,60,761,188.9,213.6250349457094,188.9,0.0188706159591674,10,45635.65555555556,Malicious,Malicious,0.26826101541519165,0.7317389845848083
10.32,6,65.85,1354.093301049233,0.01,0.0,0.0,0.01,0.51,0.0,0.0,51,0,1,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,1.0,1.0,94138,112,1514,941.38,576.0948080644258,941.38,0.000748221874237,100,331885.2278787876,Malicious,Malicious,0.0,1.0
29.6,6,69.9,510.5665246500304,0.0,0.0,0.0,0.1,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,15283,119,2962,1528.3,941.7213612434532,1528.3,0.0019757986068725,10,886839.1222222224,Benign,Benign,0.9898743629455566,0.01012564729899168
10.0,6,64.0,5147.774859471268,0.0,0.0,0.0,0.0,0.5,0.0,0.0,50,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,94400,374,1514,944.0,572.8715546977509,944.0,0.0001970887184143,100,328181.8181818182,Malicious,Malicious,0.0,1.0
32.0,6,64.0,2120.370052070168,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,18036,1514,2962,1803.6,610.5304069231752,1803.6,0.000490403175354,10,372747.37777777785,Benign,Benign,0.9988811612129211,0.0011188099160790443
32.0,6,232.0,611.6999183292498,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,660,66,66,66.0,0.0,66.0,0.0018676996231079,10,0.0,Benign,Benign,0.9999631643295288,3.6836008803220466e-05
9.88,6,65.27,4874.207156221311,0.0,0.0,0.0,0.0,0.49,0.0,0.0,49,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.01,0.0,0.01,0.0,0.0,0.99,0.99,92786,60,1514,927.86,578.4733132491192,927.86,0.000207781791687,100,334631.37414141354,Malicious,Malicious,0.0,1.0
9.8,6,64.0,1995.5676298047872,0.0,0.0,0.0,0.0,0.49,0.0,0.0,49,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,1.0,1.0,93260,374,1514,932.6,572.7569689270888,932.6,0.0005011200904846,100,328050.5454545461,Malicious,Malicious,0.0,1.0
28.0,6,101.0,31.06574290924335,0.0,0.1,0.0,0.4,0.7,0.0,0.0,7,1,0,0,0.1,0.7,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1356,66,230,135.6,64.81975007665488,135.6,0.0325725078582763,10,4201.6,Benign,Benign,0.9463245272636414,0.053675491362810135
9.88,6,66.55,1509.2310460220936,0.01,0.0,0.0,0.0,0.49,0.0,0.0,49,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.01,0.0,0.0,0.0,0.0,1.0,1.0,90208,60,1514,902.08,580.9455837796955,902.08,0.0006625986099243,100,337497.77131313126,Malicious,Malicious,0.0,1.0
10.44,6,69.15,15320.539138693064,0.0,0.01,0.0,0.0,0.52,0.0,0.0,52,1,0,0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,1.0,1.0,92318,60,1514,923.18,584.4476003678667,923.18,6.528139114379883e-05,100,341578.9975757576,Malicious,Malicious,0.0,1.0
9.88,6,64.0,1041.6981877156077,0.0,0.0,0.0,0.0,0.49,0.0,0.0,49,0,0,0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.49,0.01,0.0,0.01,0.0,0.0,0.99,0.99,92693,60,1514,926.93,579.7060079527946,926.93,0.000966989994049,100,336059.0556565656,Malicious,Malicious,0.0,1.0
43.2,6,99.4,17886.15778251599,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9148,94,1462,914.8,706.4321623482327,914.8,6.659030914306641e-05,10,499046.3999999999,Benign,Benign,1.0,4.2627809615503054e-10
9.92,6,63.36,626.3745191273805,0.0,0.01,0.0,0.0,0.48,0.0,0.0,48,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.02,0.0,0.0,0.98,0.98,91184,60,1514,911.84,583.8367476262415,911.84,0.0015973401069641,100,340865.3478787876,Malicious,Malicious,0.0,1.0
32.0,6,111.2,8209.637893912703,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6244,66,2858,624.4,1177.2105636253489,624.4,0.0001672983169555,10,1385824.711111111,Benign,Benign,1.0,9.49512760084481e-11
26.0,6,146.4,63.33443564108256,0.0,0.0,0.0,0.5,0.9,0.0,0.0,9,0,0,0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,1190,60,218,119.0,55.44967688514214,119.0,0.0168338060379028,10,3074.6666666666665,Benign,Benign,0.9822311997413635,0.017768781632184982
32.0,6,112.9,1455.7995210162785,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12244,66,4410,1224.4,1330.6201728684428,1224.4,0.0014209032058715,10,1770550.0444444446,Benign,Benign,0.9966427683830261,0.003357203444465995
10.0,6,66.27,1696.7249190938512,0.0,0.01,0.0,0.0,0.49,0.0,0.0,49,1,0,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.01,0.0,1.0,1.0,91544,74,1514,915.44,579.3696386434302,915.44,0.0005918312072753,100,335669.17818181886,Malicious,Malicious,0.0,1.0
10.0,6,64.0,1862.438222952421,0.0,0.0,0.0,0.0,0.5,0.0,0.0,50,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,94400,374,1514,944.0,572.8715546977509,944.0,0.0005369305610656,100,328181.8181818182,Malicious,Malicious,0.0,1.0
31.6,6,194.7,241.3598959592124,0.0,0.1,0.0,0.1,1.0,0.0,0.0,10,1,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,725,66,123,72.5,17.921123476687132,72.5,0.0053054809570312,10,321.1666666666667,Benign,Benign,0.9999955296516418,4.4496546252048574e-06
32.0,6,131.2,330.4813457826104,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6452,66,4410,645.2,1398.9009018988206,645.2,0.0033866882324218,10,1956923.7333333336,Benign,Benign,0.9908113479614258,0.009188661351799965
17.2,6,63.7,84.22178804715597,0.1,0.0,0.0,0.1,0.5,0.0,0.0,5,0,1,0,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.5,0.3,0.0,0.0,0.2,0.0,1.0,1.0,1194,60,217,119.4,62.25788660438487,119.4,0.0134284973144531,10,3876.0444444444447,Benign,Benign,0.9966368675231934,0.003363123396411538
20.8,6,107.2,44.79643875967502,0.0,0.2,0.0,0.2,0.4,0.0,0.0,4,2,0,0,0.0,0.3,0.2,0.0,0.0,0.0,0.0,0.5,0.4,0.0,0.1,0.0,0.0,0.9,0.9,1070,60,230,107.0,57.0379990298865,107.0,0.0240653991699218,10,3253.333333333333,Malicious,Benign,0.791487455368042,0.208512544631958
10.48,6,63.88,2507.8950515414604,0.0,0.01,0.0,0.0,0.51,0.01,0.0,51,1,0,0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.51,0.01,0.0,0.0,0.0,0.0,1.0,1.0,93810,74,1514,938.1,580.2578580408724,938.1,0.0004009008407592,100,336699.18181818124,Malicious,Malicious,0.0,1.0
37.6,6,61.1,346.8258719632196,0.1,0.7,0.0,0.1,0.3,0.0,0.0,3,7,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,723,66,74,72.3,3.334999583541536,72.3,0.0028833866119384,10,11.12222222222222,Benign,Benign,0.9081135392189026,0.09188644587993622
10.28,6,65.71,876.9007547406494,0.0,0.02,0.0,0.0,0.48,0.0,0.0,48,2,0,0,0.0,0.01,0.05,0.0,0.0,0.0,0.0,0.49,0.05,0.0,0.01,0.0,0.0,0.99,0.99,88767,60,1514,887.67,597.5277019908489,887.67,0.0011425614356994,100,357039.3546464647,Malicious,Malicious,0.0,1.0
19.2,6,145.5,223.36860604446807,0.0,0.0,0.0,0.1,0.5,0.0,0.0,5,0,0,0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.5,0.4,0.0,0.1,0.0,0.0,0.9,0.9,928,60,214,92.8,58.76469083462356,92.8,0.0083384037017822,10,3453.2888888888897,Benign,Benign,0.9976920485496521,0.002307928167283535
9.88,6,64.0,1646.3100051026415,0.0,0.0,0.0,0.0,0.49,0.0,0.0,49,0,0,0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.49,0.01,0.0,0.0,0.0,0.0,1.0,1.0,92975,89,1514,929.75,576.2629410891587,929.75,0.0006074285507202,100,332078.9772727273,Malicious,Malicious,0.0,1.0
10.0,6,63.36,2553.4231897821774,0.0,0.0,0.0,0.0,0.5,0.0,0.0,50,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.01,0.0,0.0,0.99,0.99,94086,60,1514,940.86,576.873934025083,940.86,0.000398530960083,100,332783.5357575758,Malicious,Malicious,0.0,1.0
32.0,6,64.0,1566.4415894831193,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,16588,1514,2962,1658.8,457.8978051923813,1658.8,0.0006446838378906,10,209670.4,Benign,Benign,0.9983580708503723,0.0016419440507888794
27.6,6,76.7,149.30705757552025,0.0,0.0,0.0,0.0,0.9,0.0,0.0,9,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.9,0.9,12232,60,1514,1223.2,613.0602290513099,1223.2,0.0067399024963378,10,375842.84444444446,Benign,Benign,0.9949464797973633,0.005053540226072073
10.16,6,64.92,2721.594684385382,0.0,0.01,0.0,0.0,0.49,0.0,0.0,49,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.01,0.0,0.01,0.0,0.0,0.99,0.99,89896,60,1514,898.96,584.5943758217525,898.96,0.0003674411773681,100,341750.5842424244,Malicious,Malicious,0.0,1.0
18.8,6,117.5,163.50851204004385,0.0,0.0,0.0,0.3,0.6,0.0,0.0,6,0,0,0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,1.0,4194,60,2054,419.4,731.23597042572,419.4,0.0061625957489013,10,534706.0444444445,Benign,Benign,0.9682798385620117,0.03172017261385918
15.2,17,76.9,119.34147854342248,0.1,0.0,0.0,0.3,0.4,0.0,0.0,4,0,1,0,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,1.0,1.0,876,60,164,87.6,32.53442621115192,87.6,0.0083794116973876,10,1058.4888888888888,Benign,Benign,0.9825611710548401,0.017438847571611404
25.6,6,77.7,81.2473292409136,0.0,0.1,0.0,0.1,0.6,0.0,0.0,6,1,0,0,0.0,0.7,0.1,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,5098,60,1514,509.8,693.5278252849301,509.8,0.0129435062408447,10,480980.8444444445,Benign,Benign,0.9960641860961914,0.003935830667614937
9.56,6,62.72,1430.165647142263,0.0,0.0,0.0,0.0,0.47,0.0,0.0,47,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.02,0.02,0.03,0.0,0.0,0.97,0.97,89980,60,1514,899.8,583.7195604505006,899.8,0.0006992292404174,100,340728.5252525256,Malicious,Malicious,0.0,1.0
28.8,6,124.4,763.0030379654727,0.0,0.0,0.0,0.0,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.9,0.9,7894,60,1514,789.4,763.7975589847817,789.4,0.0013274908065795,10,583386.7111111111,Benign,Benign,0.9999922513961792,7.75213266024366e-06
9.8,6,62.72,3700.279662287937,0.0,0.0,0.0,0.0,0.49,0.0,0.0,49,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.02,0.0,0.0,0.98,0.98,92632,60,1514,926.32,580.5940336579355,926.32,0.000273118019104,100,337089.431919192,Malicious,Malicious,0.0,1.0
10.0,6,64.0,1769.069260326204,0.0,0.0,0.0,0.0,0.5,0.0,0.0,50,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,94400,374,1514,944.0,572.8715546977509,944.0,0.0005652904510498,100,328181.8181818182,Malicious,Malicious,0.0,1.0
27.2,6,83.7,117.09456780886548,0.0,0.0,0.0,0.4,0.8,0.0,0.0,8,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,963,66,215,96.3,48.41728341546367,96.3,0.0085401058197021,10,2344.233333333333,Benign,Benign,0.8030815720558167,0.19691842794418335
10.2,6,63.94,1657.0809990755154,0.0,0.01,0.0,0.0,0.5,0.0,0.0,50,1,0,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.01,0.0,0.0,0.99,0.99,92646,60,1514,926.46,580.3846759875838,926.46,0.0006047821044921,100,336846.3721212127,Malicious,Malicious,0.0,1.0
26.4,6,180.3,279.5010129011622,0.0,0.0,0.0,0.1,0.8,0.0,0.0,8,0,0,0,0.0,0.8,0.1,0.0,0.0,0.0,0.0,0.8,0.1,0.0,0.1,0.0,0.0,0.9,0.9,869,60,191,86.9,46.41946430826909,86.9,0.0037492990493774,10,2154.766666666668,Benign,Benign,0.9981799721717834,0.0018200087361037731
22.4,6,64.0,283.4717021938065,0.0,0.0,0.0,0.0,0.6,0.0,0.0,6,0,0,0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,1.0,13668,60,2962,1366.8,1270.6034261982245,1366.8,0.0042963981628417,10,1614433.066666667,Benign,Benign,0.9997023344039917,0.00029765444924123585
